CodeClient,Civilite,Prenom,Nom,Adresse,CodePostal,Commune,DateNaissance,CreationClient,Email,Twitter,Facebook,Klout,Points,AppMobile,Magasin,Newsletter,ScoreBio,ScoreSoleil
5035631,"Mme","MAGDA","SCIPION","190 RUE DU FOYER RURAL","76560","ROBERTOT",1978-02-08 00:00:00,2016-02-24 00:00:00,"Magda.SCIPION@gmail.com","","",9.000000,97.000000,0.000000,"Wagram",1.000000,0.610000,0.350000
5051174,"Mme","FLORENCE","MESFAR","82 RUE WINSTON CHURCHILL","59130","LAMBERSART",1989-08-23 00:00:00,2015-06-05 00:00:00,"MESFAR@yahoo.fr","http://twitter.com/Florence.MESFAR","",1.000000,149.000000,0.000000,"Montparnasse",0.000000,0.320000,0.650000
5076174,"Mme","ANNE FRANCOISE","BOUDOUL","16 RUE CORNEILLE","93150","LE BLANC MESNIL",1979-05-20 00:00:00,2015-06-05 00:00:00,"Anne Francoise.BOUDOUL@gmail.com","http://twitter.com/BOUDOUL","",10.000000,1.000000,0.000000,"Montparnasse",0.000000,0.130000,0.880000
5082217,"Mlle","JUSTINE","BADIANE","25 A RUE DE MONTRIBLOUD","69009","LYON",1979-06-07 00:00:00,2016-11-26 00:00:00,"JUSTINE.BADIANE@free.fr","http://twitter.com/BADIANE","BADIANE@facebook.fr",38.000000,3.000000,0.000000,"Montparnasse",0.000000,0.640000,0.140000
5088373,"Mme","CHRISTELLE","BACHMANN","52 RUE DE FURNES","59122","HONDSCHOOTE",1982-07-28 00:00:00,2016-05-06 00:00:00,"BACHMANN@yahoo.fr","http://twitter.com/BACHMANN","BACHMANN@facebook.fr",14.000000,93.000000,0.000000,"Montparnasse",0.000000,0.420000,0.400000
5088758,"Mme","JACQUELINE","BRUGIE","16 IMPASSE DU MOULIN DE SIGNEL","17450","ST LAURENT DE LA PREE",1967-04-28 00:00:00,2015-10-27 00:00:00,"JACQUELINE.BRUGIE@gmail.com","http://twitter.com/BRUGIE","BRUGIE@facebook.fr",15.000000,90.000000,0.000000,"Montparnasse",0.000000,0.600000,0.170000
5125934,"Mme","LUDIVINE","D ASSY","4 IMPASSE DES ACACIAS","54140","JARVILLE LA MALGRANGE",1972-10-07 00:00:00,2015-12-26 00:00:00,"D ASSY@yahoo.fr","http://twitter.com/Ludivine.D ASSY","",15.000000,35.000000,1.000000,"Montparnasse",1.000000,0.960000,0.470000
5128363,"Mme","MARIE NOEL","BRABANT","41 RUE DE ROMAINVILLE","93100","MONTREUIL",1996-03-16 00:00:00,2016-12-08 00:00:00,"BRABANT@yahoo.fr","","",1.000000,135.000000,0.000000,"Montparnasse",0.000000,0.860000,0.760000
5130882,"Mme","MARTINE","LUPIEN","LIEU DIT CHAMP MONSIEUR","46500","BIO",1977-01-25 00:00:00,2016-02-24 00:00:00,"LUPIEN@yahoo.fr","","",7.000000,84.000000,0.000000,"Montparnasse",0.000000,0.610000,0.340000
5134331,"Mme","YVETTE","DAVIN","5 RUE GEORGES BRASSENS","56620","PONT SCORFF",1970-08-13 00:00:00,2016-03-31 00:00:00,"Yvette.DAVIN@free.fr","http://twitter.com/DAVIN","Yvette.DAVIN@facebook.com",12.000000,4.000000,0.000000,"Montparnasse",0.000000,1.000000,0.030000
5134336,"Mme","PASCALE","GAURY","6 RUE BAUDELAIRE","31130","QUINT FONSEGRIVES",1980-07-15 00:00:00,2015-10-03 00:00:00,"PASCALE.GAURY@gmail.com","http://twitter.com/GAURY","",34.000000,47.000000,1.000000,"Montparnasse",0.000000,0.850000,0.530000
5136518,"Mme","FRANCOISE","MENDOU","1 ALLEE DE LA RIGAUDIERE","17430","ST HIPPOLYTE",1997-02-25 00:00:00,2016-12-08 00:00:00,"FRANCOISE_MENDOU@outlook.fr","http://twitter.com/MENDOU","FRANCOISE.MENDOU@facebook.com",6.000000,114.000000,0.000000,"Montparnasse",0.000000,0.900000,0.550000
5138752,"Mme","YVETTE","LEMOSOF","48 RUE AUGUSTE RODIN","6700","ST LAURENT DU VAR",1983-09-03 00:00:00,2016-11-14 00:00:00,"LEMOSOF@yahoo.fr","http://twitter.com/Yvette.LEMOSOF","",1.000000,78.000000,0.000000,"Montparnasse",0.000000,0.300000,0.040000
5138754,"Mme","CATHERINE","ADLER","1 RUE CARVES","92120","MONTROUGE",1982-01-10 00:00:00,2016-12-20 00:00:00,"Catherine.ADLER@free.fr","","ADLER@facebook.fr",98.000000,84.000000,1.000000,"Montparnasse",0.000000,1.000000,0.120000
5141993,"Mme","DANIELLE","BASTOK","48 RUE DE ZURICH","67000","STRASBOURG",1989-09-21 00:00:00,2015-01-24 00:00:00,"Danielle.BASTOK@gmail.com","","BASTOK@facebook.fr",8.000000,86.000000,0.000000,"Montparnasse",0.000000,0.660000,0.600000
5141995,"Mme","MARIE CHRISTIN","MUNIER","9 RUE DE L ARDILLIER","78120","SONCHAMP",1983-09-02 00:00:00,2015-08-28 00:00:00,"MUNIER@yahoo.fr","http://twitter.com/MUNIER","",55.000000,111.000000,0.000000,"Montparnasse",0.000000,0.450000,0.820000
5141996,"Mr","CHRISTOPHE","MERLATEAU","78 RUE DE GESSARD","76100","ROUEN",1992-12-12 00:00:00,2015-03-01 00:00:00,"CHRISTOPHE.MERLATEAU@free.fr","","CHRISTOPHE.MERLATEAU@facebook.com",6.000000,13.000000,0.000000,"Montparnasse",0.000000,0.160000,0.710000
5141998,"Mme","","BETH","38 ROUTE DE LA COTE D AMOUR","44600","ST NAZAIRE",1991-10-05 00:00:00,2016-04-24 00:00:00,".BETH@icloud.com","http://twitter.com/BETH","",41.000000,39.000000,0.000000,"Montparnasse",1.000000,0.100000,0.190000
5142000,"Mr","FREDERIC","BEALU","404 RUE DE VIMY","62580","THELUS",1975-01-23 00:00:00,2015-07-11 00:00:00,"Frederic.BEALU@icloud.com","http://twitter.com/Frederic.BEALU","Frederic.BEALU@facebook.com",26.000000,187.000000,0.000000,"Montparnasse",0.000000,0.040000,1.000000
5142001,"Mme","COLETTE","MALOD","2 IMPASSE DE LA MESANGE","67490","ALTENHEIM",1990-08-30 00:00:00,2016-03-31 00:00:00,"Colette.MALOD@free.fr","","MALOD@facebook.fr",62.000000,113.000000,0.000000,"Montparnasse",0.000000,0.230000,0.530000
5142003,"Mme","ANNE MARIE","LA CROIX","356 RUE DE DOUAI","59450","SIN LE NOBLE",1984-08-14 00:00:00,2016-11-26 00:00:00,"Anne Marie.LA CROIX@gmail.com","","LA CROIX@facebook.fr",63.000000,107.000000,0.000000,"Montparnasse",0.000000,0.340000,0.820000
5142004,"Mme","NATHALIE","DAO","110 RUE PIERRE MAGNE","24000","PERIGUEUX",1988-11-22 00:00:00,2016-05-18 00:00:00,"Nathalie.DAO@free.fr","","",37.000000,51.000000,0.000000,"Montparnasse",0.000000,0.890000,0.850000
5142005,"Mme","AMELIE","LELEU","15 RUE DE GIVORS","62790","LEFOREST",1985-05-06 00:00:00,2015-07-11 00:00:00,"LELEU@yahoo.fr","","LELEU@facebook.fr",25.000000,174.000000,0.000000,"Montparnasse",0.000000,0.500000,0.130000
5158216,"Mme","MARYLENE","BASTIANELLI","61 RUE GEORGES CLEMENCEAU","62118","BIACHE ST VAAST",1990-10-22 00:00:00,2015-10-15 00:00:00,"MARYLENE.BASTIANELLI@free.fr","http://twitter.com/BASTIANELLI","MARYLENE.BASTIANELLI@facebook.com",11.000000,125.000000,0.000000,"Montparnasse",0.000000,0.060000,0.940000
5162429,"Mme","MARIA","GONCALVES","14 ROUTE DE VARENNES","55840","THIERVILLE SUR MEUSE",1999-02-26 00:00:00,2016-04-24 00:00:00,"MARIA.GONCALVES@icloud.com","http://twitter.com/MARIA.GONCALVES","",25.000000,181.000000,0.000000,"Montparnasse",0.000000,0.910000,0.770000
5171574,"Mme","JAQUELINE","BOUMAHDAF","11 RUE DES COMTES","67200","STRASBOURG",1986-07-26 00:00:00,2016-06-23 00:00:00,"Jaqueline_BOUMAHDAF@outlook.fr","","",18.000000,129.000000,0.000000,"Montparnasse",0.000000,0.180000,0.250000
5176369,"Mme","VERONIQUE","LAMORT","31 RUE C M DE TALLEYRAND PERIGORD","34500","BEZIERS",1965-01-14 00:00:00,2015-07-11 00:00:00,"VERONIQUE.LAMORT@free.fr","http://twitter.com/VERONIQUE.LAMORT","LAMORT@facebook.fr",10.000000,85.000000,0.000000,"Wagram",0.000000,0.860000,0.080000
5177926,"Mme","TIPHAINE","GERVAIS","7 RUE DES ARTISANS","38560","CHAMP SUR DRAC",1981-04-16 00:00:00,2016-11-26 00:00:00,"GERVAIS@yahoo.fr","","",29.000000,60.000000,0.000000,"Montparnasse",0.000000,0.450000,0.690000
5177997,"Mme","RENEE MONIQUE","ALEXANKO","2 ALLEE DES BOULEAUX","59700","MARCQ EN BAROEUL",1991-06-15 00:00:00,2015-10-03 00:00:00,"ALEXANKO@yahoo.fr","","",20.000000,199.000000,0.000000,"Montparnasse",0.000000,0.100000,0.420000
5178061,"Mme","JEANNINE","JACQUES","48 RUE DE LA CERISAIE","38360","SASSENAGE",1983-06-05 00:00:00,2016-03-31 00:00:00,"Jeannine.JACQUES@gmail.com","","Jeannine.JACQUES@facebook.com",27.000000,70.000000,0.000000,"Montparnasse",1.000000,0.130000,0.270000
5178066,"Mme","BEATRICE","TRICARRI","1 RUE NICOLAS BRULART DE SILLERY","95640","MARINES",1999-02-08 00:00:00,2016-11-02 00:00:00,"Beatrice.TRICARRI@icloud.com","","",1.000000,37.000000,0.000000,"Montparnasse",0.000000,0.360000,0.800000
5178085,"Mlle","AUDE","OWONA","75 RUE D ALSACE","88150","THAON LES VOSGES",1994-04-12 00:00:00,2016-02-24 00:00:00,"Aude.OWONA@gmail.com","","Aude.OWONA@facebook.com",106.000000,51.000000,0.000000,"Montparnasse",0.000000,0.790000,0.640000
5178086,"Mme","JACQUELINE","LABBE","17 ROUTE DE VILLERS","57340","BREHAIN",1987-08-25 00:00:00,2015-12-26 00:00:00,"JACQUELINE.LABBE@icloud.com","http://twitter.com/LABBE","LABBE@facebook.fr",9.000000,72.000000,0.000000,"Montparnasse",0.000000,0.360000,0.670000
5178087,"Mme","BENEDICTE","VICQ","83 RUE DES CHAMPS DE LA BELLE","90800","BAVILLIERS",1992-05-13 00:00:00,2015-08-28 00:00:00,"Benedicte.VICQ@free.fr","","",13.000000,199.000000,0.000000,"Montparnasse",0.000000,0.310000,0.300000
5178089,"Mme","MIKA","KEYSERS","25 RUE DE L OSIERE","2200","PASLY",1969-10-21 00:00:00,2017-01-01 00:00:00,"KEYSERS@yahoo.fr","","MIKA.KEYSERS@facebook.com",0.000000,54.000000,0.000000,"Wagram",0.000000,0.060000,0.810000
5178090,"Mme","EMANUEL","DENIS","7 ROUTE DE LA POLHAIE","44530","ST GILDAS DES BOIS",1979-07-10 00:00:00,2015-12-14 00:00:00,"DENIS@yahoo.fr","http://twitter.com/DENIS","Emanuel.DENIS@facebook.com",80.000000,151.000000,0.000000,"Montparnasse",0.000000,0.070000,0.060000
5178091,"Mme","SEFORA","GOIMBAULT","21 DOMAINE DU CHATEAU","91380","CHILLY MAZARIN",1984-03-03 00:00:00,2015-04-18 00:00:00,"GOIMBAULT@yahoo.fr","","",12.000000,150.000000,1.000000,"Montparnasse",1.000000,0.790000,0.180000
5178092,"Mme","CHRISTA","GOLHEN","168 BOULEVARD VINCENT AURIOL","75013","PARIS",1977-11-05 00:00:00,2015-07-11 00:00:00,"GOLHEN@yahoo.fr","http://twitter.com/GOLHEN","",4.000000,32.000000,0.000000,"Montparnasse",0.000000,0.380000,0.580000
5178093,"Mr","GEOFFREY","DESCAT","","78730","PONTHEVRARD",1987-09-27 00:00:00,2016-12-20 00:00:00,"DESCAT@yahoo.fr","http://twitter.com/DESCAT","DESCAT@facebook.fr",6.000000,127.000000,0.000000,"Montparnasse",1.000000,0.730000,0.770000
5178094,"Mme","JACQUELINE","CHEMOUNE","42 RUE DES LANDES","28350","SAINT LUBIN DES JONCHERETS",1986-02-04 00:00:00,2015-06-29 00:00:00,"Jacqueline.CHEMOUNE@free.fr","http://twitter.com/Jacqueline.CHEMOUNE","",4.000000,45.000000,0.000000,"Montparnasse",0.000000,0.130000,0.910000
5178095,"Mlle","NICOLE","LIZASO","25 RUE DU MARECHAL FOCH","77270","VILLEPARISIS",1994-01-13 00:00:00,2015-05-12 00:00:00,"LIZASO@yahoo.fr","","Nicole.LIZASO@facebook.com",28.000000,90.000000,0.000000,"Montparnasse",1.000000,0.290000,0.440000
5178096,"Mme","MATHILDE","MARIONI","19 BOULEVARD ROGER SALENGRO","93190","LIVRY GARGAN",1994-11-06 00:00:00,2016-04-24 00:00:00,"Mathilde_MARIONI@outlook.fr","http://twitter.com/MARIONI","",10.000000,61.000000,0.000000,"Montparnasse",0.000000,0.960000,0.940000
5178098,"Mr","PIERRE","VINCENT","9 AVENUE GEORGES COGNET","77330","OZOIR LA FERRIERE",1994-09-13 00:00:00,2015-04-30 00:00:00,"Pierre.VINCENT@gmail.com","http://twitter.com/VINCENT","VINCENT@facebook.fr",53.000000,68.000000,0.000000,"Montparnasse",0.000000,0.580000,0.250000
5178100,"Mme","MARCELLE","DUCROCQ","26 RUE DES PLUVIERS","80230","ST VALERY SUR SOMME",1976-01-16 00:00:00,2017-01-01 00:00:00,"DUCROCQ@yahoo.fr","http://twitter.com/DUCROCQ","DUCROCQ@facebook.fr",29.000000,122.000000,0.000000,"Montparnasse",0.000000,0.160000,0.710000
5178107,"Mme","CHANTAL","GERIN","55 RUE DES 4 FRERES GUILLON","54700","MAIDIERES",1976-07-13 00:00:00,2016-10-21 00:00:00,"Chantal.GERIN@free.fr","","Chantal.GERIN@facebook.com",8.000000,42.000000,0.000000,"Montparnasse",0.000000,0.420000,0.570000
5178108,"Mme","CHRISTIANE","HAROUX","CHEMIN DE LA COUR L ABBE LEBEDEL","14600","EQUEMAUVILLE",1989-04-17 00:00:00,2016-05-30 00:00:00,"HAROUX@yahoo.fr","http://twitter.com/HAROUX","HAROUX@facebook.fr",1.000000,163.000000,0.000000,"Wagram",0.000000,0.590000,0.030000
5178109,"Mme","SANDRINE","DENIS","24 RUE DE CHAMPAGNE","25400","AUDINCOURT",1979-11-21 00:00:00,2015-08-16 00:00:00,"DENIS@yahoo.fr","","Sandrine.DENIS@facebook.com",38.000000,56.000000,0.000000,"Montparnasse",0.000000,0.350000,0.910000
5178113,"Mme","VICTOIRE","LAPERGUE","87 RUE QUINTIN","33000","BORDEAUX",1990-03-23 00:00:00,2015-12-14 00:00:00,"LAPERGUE@yahoo.fr","http://twitter.com/LAPERGUE","LAPERGUE@facebook.fr",99.000000,21.000000,0.000000,"Wagram",0.000000,0.330000,0.290000
5178114,"Mme","ANNA","PIOLOT","8 ALLEE DU SOUS BOIS","33140","VILLENAVE D ORNON",1989-05-01 00:00:00,2016-11-02 00:00:00,"PIOLOT@yahoo.fr","http://twitter.com/PIOLOT","PIOLOT@facebook.fr",92.000000,38.000000,1.000000,"Montparnasse",0.000000,0.590000,0.560000
5178129,"Mme","SANDRA","DOUBLET","6 RUE DE L ASPIRANT VALLON","68120","PFASTATT",1978-09-29 00:00:00,2015-04-30 00:00:00,"Sandra.DOUBLET@gmail.com","http://twitter.com/Sandra.DOUBLET","DOUBLET@facebook.fr",22.000000,97.000000,0.000000,"Montparnasse",0.000000,0.360000,0.080000
5178154,"Mr","RICHARD","FRAIGNE","","54000","NANCY",1990-04-02 00:00:00,2016-07-29 00:00:00,"FRAIGNE@yahoo.fr","","",18.000000,138.000000,0.000000,"Montparnasse",0.000000,0.240000,1.000000
5178173,"Mme","ANABELA","GUYOMAR","240 RUE JEAN RENE SHXRTZE","54220","MAXEVILLE",1990-04-27 00:00:00,2015-04-06 00:00:00,"Anabela.GUYOMAR@gmail.com","","GUYOMAR@facebook.fr",52.000000,47.000000,0.000000,"Montparnasse",0.000000,0.630000,0.090000
5178258,"Mme","ANNIE","D AMICO","166 RUE PIERRE MENDES FRANCE","76300","SOTTEVILLE LES ROUEN",1972-11-11 00:00:00,2016-03-19 00:00:00,"D AMICO@yahoo.fr","http://twitter.com/Annie.D AMICO","",11.000000,113.000000,0.000000,"Wagram",1.000000,0.360000,0.480000
5178280,"Mme","CHRISTIANE","GOZLAN","10 RUE DES MEUNIERS","76290","MONTIVILLIERS",1975-03-20 00:00:00,2015-05-12 00:00:00,"Christiane.GOZLAN@free.fr","","GOZLAN@facebook.fr",20.000000,153.000000,0.000000,"Montparnasse",0.000000,0.940000,0.010000
5178451,"Mme","VALERIE","PAOLI","4 RUE DES MESANGES","14630","EMIEVILLE",1989-12-24 00:00:00,2015-08-04 00:00:00,"PAOLI@yahoo.fr","","",26.000000,12.000000,0.000000,"Montparnasse",0.000000,0.810000,0.290000
5178453,"Mme","VALERIE","BALI","5 RUE EMILE DUPLOYE","76000","ROUEN",1978-01-19 00:00:00,2016-11-14 00:00:00,"BALI@yahoo.fr","http://twitter.com/BALI","Valerie.BALI@facebook.com",5.000000,41.000000,0.000000,"Montparnasse",0.000000,0.080000,0.470000
5178483,"Mlle","FRANCOISE","CLAUDE MARIE","3 RUE PAUL YVAN LAGARDE","73200","ALBERTVILLE",1987-04-18 00:00:00,2016-06-11 00:00:00,"Francoise_CLAUDE MARIE@outlook.fr","http://twitter.com/CLAUDE MARIE","Francoise.CLAUDE MARIE@facebook.com",44.000000,125.000000,0.000000,"Montparnasse",0.000000,0.280000,0.230000
5178484,"Mme","MONIQUE","MOREL","14 RUE DE KAYSERSBERG","67100","STRASBOURG",1995-10-29 00:00:00,2015-10-27 00:00:00,"MOREL@yahoo.fr","","",5.000000,108.000000,0.000000,"Montparnasse",0.000000,0.440000,0.860000
5178485,"Mme","SANDRINE","BARIGNY","304 RUE DE L EPINAY","76440","SERQUEUX",1985-03-21 00:00:00,2016-08-22 00:00:00,"SANDRINE.BARIGNY@gmail.com","","BARIGNY@facebook.fr",11.000000,81.000000,0.000000,"Montparnasse",0.000000,0.970000,0.700000
5178486,"Mme","NADINE","CRISA","45 RUE DU GENERAL LECLERC","2230","FRESNOY LE GRAND",1979-12-26 00:00:00,2015-10-27 00:00:00,"Nadine.CRISA@free.fr","","",31.000000,91.000000,0.000000,"Montparnasse",0.000000,0.320000,0.030000
5178487,"Mme","EUGENIE","CHAMPY","7 ALLEE DE SEGUR","37100","TOURS",1964-05-25 00:00:00,2016-02-12 00:00:00,"CHAMPY@yahoo.fr","","CHAMPY@facebook.fr",25.000000,128.000000,0.000000,"Montparnasse",0.000000,0.390000,0.100000
5178489,"Mme","EDITH","LHOTE","27 B AVENUE JEAN JAURES","76290","FONTAINE LA MALLET",1987-05-18 00:00:00,2015-01-24 00:00:00,"Edith.LHOTE@gmail.com","http://twitter.com/Edith.LHOTE","LHOTE@facebook.fr",34.000000,8.000000,0.000000,"Wagram",0.000000,0.320000,0.360000
5178492,"Mme","VALERIE","BEAUPARLANT","8 PLACE DES VIGNES","47000","AGEN",1981-06-09 00:00:00,2016-05-30 00:00:00,"VALERIE.BEAUPARLANT@gmail.com","","BEAUPARLANT@facebook.fr",59.000000,108.000000,0.000000,"Montparnasse",0.000000,0.080000,0.480000
5178493,"Mlle","NATHALIE","DUSNIL","18 RUE DU FAUCIGNY","74100","ANNEMASSE",1975-03-21 00:00:00,2016-01-19 00:00:00,"DUSNIL@yahoo.fr","http://twitter.com/DUSNIL","DUSNIL@facebook.fr",33.000000,56.000000,0.000000,"Montparnasse",0.000000,0.640000,0.920000
5178494,"Mme","CAROLE","DI JORIO","15 RUE DU CLOS DU PARADIS","62131","VERQUIN",1987-06-24 00:00:00,2016-01-19 00:00:00,"Carole.DI JORIO@icloud.com","","",26.000000,35.000000,1.000000,"Montparnasse",0.000000,0.340000,0.480000
5178495,"Mme","MARIE-VERONIQU","CASILE","13 RUE DE LA COFFE","10200","BAR SUR AUBE",1992-09-03 00:00:00,2016-07-29 00:00:00,"MARIE-VERONIQU.CASILE@free.fr","http://twitter.com/MARIE-VERONIQU.CASILE","",18.000000,8.000000,0.000000,"Montparnasse",0.000000,0.610000,0.860000
5178496,"Mme","JOHANNA","RAHAL","","3012","WILSELE",1995-03-07 00:00:00,2016-10-21 00:00:00,"Johanna.RAHAL@gmail.com","http://twitter.com/RAHAL","",28.000000,105.000000,0.000000,"Montparnasse",0.000000,0.960000,0.690000
5178497,"Mlle","VERONIQUE","DEL RIO","","11320","ST PAULET",1982-05-04 00:00:00,2015-10-27 00:00:00,"VERONIQUE.DEL RIO@gmail.com","","VERONIQUE.DEL RIO@facebook.com",157.000000,53.000000,0.000000,"Montparnasse",0.000000,0.560000,0.460000
5178499,"Mme","MONIQUE JEANNE","SIBONY","55 RUE D ARSONVAL","87350","PANAZOL",1982-04-04 00:00:00,2016-06-23 00:00:00,"Monique Jeanne.SIBONY@gmail.com","","SIBONY@facebook.fr",22.000000,141.000000,0.000000,"Montparnasse",1.000000,0.560000,0.230000
5178500,"Mlle","NICOLE","POUZADOUX","34 RUE DES HIRONDELLES","62880","ESTEVELLES",1990-11-09 00:00:00,2016-12-08 00:00:00,"Nicole.POUZADOUX@free.fr","http://twitter.com/POUZADOUX","",39.000000,65.000000,1.000000,"Montparnasse",0.000000,0.390000,0.740000
5178501,"Mme","LUCIENNE","ROYET","28 RUE DE LA TAILLANDERIE","59470","WORMHOUT",1980-10-06 00:00:00,2015-10-27 00:00:00,"Lucienne.ROYET@icloud.com","http://twitter.com/Lucienne.ROYET","",6.000000,85.000000,0.000000,"Montparnasse",0.000000,0.200000,0.620000
5178502,"Mme","LAURENCE","TORRES","22 B ROUTE DE GRENOBLE","38210","TULLINS",1999-07-03 00:00:00,2015-02-17 00:00:00,"Laurence.TORRES@gmail.com","http://twitter.com/Laurence.TORRES","Laurence.TORRES@facebook.com",13.000000,83.000000,0.000000,"Montparnasse",0.000000,0.150000,0.910000
5178512,"Mme","GAELLE","GOSSELIN","2 ALLEE DE LA MORGELINE","91210","DRAVEIL",1983-04-23 00:00:00,2016-01-31 00:00:00,"GOSSELIN@yahoo.fr","http://twitter.com/GOSSELIN","",24.000000,28.000000,0.000000,"Montparnasse",0.000000,0.810000,0.480000
5189852,"Mme","MONIQUE","PAD","60 RUE GEORGES CLEMENCEAU","85170","BELLEVILLE SUR VIE",1986-12-18 00:00:00,2016-06-11 00:00:00,"Monique.PAD@free.fr","","Monique.PAD@facebook.com",42.000000,101.000000,0.000000,"Wagram",0.000000,0.950000,0.030000
5309384,"Mme","ODILE","GRANIER","24 RUE DE LA REMARDE","91650","BREUILLET",1986-02-09 00:00:00,2015-03-25 00:00:00,"Odile.GRANIER@free.fr","","",10.000000,74.000000,0.000000,"Montparnasse",0.000000,0.910000,0.190000
5309395,"Mlle","AUDREY","LEYMARIE","5 RUE JEAN ROSTAND","90000","BELFORT",1990-05-15 00:00:00,2015-02-17 00:00:00,"AUDREY.LEYMARIE@gmail.com","http://twitter.com/AUDREY.LEYMARIE","",7.000000,174.000000,0.000000,"Montparnasse",0.000000,0.600000,0.290000
5309770,"Mme","NATHALIE","QUINSON","1 RUE DU DOCTEUR DUVERNOY","90000","BELFORT",1983-10-22 00:00:00,2016-12-20 00:00:00,"QUINSON@yahoo.fr","","",46.000000,37.000000,0.000000,"Montparnasse",0.000000,0.480000,0.640000
5314866,"Mme","","MALUVENGI","262 RUE DE LANNOY","59100","ROUBAIX",1979-05-22 00:00:00,2015-07-11 00:00:00,".MALUVENGI@free.fr","http://twitter.com/MALUVENGI","",1.000000,123.000000,0.000000,"Wagram",0.000000,0.120000,0.050000
5314869,"Mme","JOANNICK","LE LAY","167 ROUTE DE SAINTES","17460","VARZAY",1984-03-09 00:00:00,2016-07-29 00:00:00,"Joannick.LE LAY@icloud.com","http://twitter.com/LE LAY","",18.000000,28.000000,0.000000,"Montparnasse",0.000000,0.760000,0.620000
5371170,"Mr","DIDIER","GASTEL","6 RUE REGNAULT","93600","AULNAY SOUS BOIS",1985-11-07 00:00:00,2016-11-26 00:00:00,"GASTEL@yahoo.fr","","Didier.GASTEL@facebook.com",42.000000,163.000000,0.000000,"Montparnasse",0.000000,0.180000,0.890000
5371173,"Mme","STEPHANIE","CARBOU","3 RUE ROYAL","59600","MAUBEUGE",1966-01-17 00:00:00,2015-08-04 00:00:00,"STEPHANIE.CARBOU@free.fr","http://twitter.com/CARBOU","CARBOU@facebook.fr",33.000000,28.000000,0.000000,"Montparnasse",1.000000,0.440000,0.790000
5380114,"Mme","RENEE","LECLERCQ","43, RUE ALAIN BOMBARD","87350","PANAZOL",1993-09-15 00:00:00,2016-03-07 00:00:00,"Renee.LECLERCQ@free.fr","","LECLERCQ@facebook.fr",47.000000,10.000000,1.000000,"Montparnasse",1.000000,0.120000,0.260000
5395052,"Mlle","CHIMENENE","MEVEL","3 B BOULEVARD DE LA REPUBLIQUE","92250","LA GARENNE COLOMBES",1985-08-09 00:00:00,2015-06-29 00:00:00,"CHIMENENE.MEVEL@free.fr","http://twitter.com/CHIMENENE.MEVEL","",5.000000,92.000000,0.000000,"Montparnasse",0.000000,0.590000,0.120000
5407302,"Mme","MIREILLE","GARCIN","14 BOULEVARD MARCEL CRISTOL","13012","MARSEILLE",1984-08-30 00:00:00,2016-01-07 00:00:00,"Mireille.GARCIN@free.fr","","",3.000000,40.000000,0.000000,"Wagram",0.000000,0.700000,0.490000
5407785,"Mme","","MERIT","15 RUE DES ECOLES","59510","HEM",1992-08-14 00:00:00,2015-02-17 00:00:00,"MERIT@yahoo.fr","","",33.000000,132.000000,1.000000,"Montparnasse",1.000000,0.170000,0.310000
5410011,"Mme","AURELIE","VANDELE","4 B AVENUE PACCARD","42340","VEAUCHE",1998-03-15 00:00:00,2016-05-30 00:00:00,"VANDELE@yahoo.fr","","AURELIE.VANDELE@facebook.com",20.000000,79.000000,0.000000,"Montparnasse",0.000000,0.770000,0.820000
5437551,"Mlle","SEVERINE","COLLY","7 AVENUE PIERRE DE COUBERTIN","95160","MONTMORENCY",1998-04-01 00:00:00,2015-04-30 00:00:00,"Severine.COLLY@free.fr","http://twitter.com/COLLY","COLLY@facebook.fr",20.000000,57.000000,1.000000,"Montparnasse",0.000000,0.440000,0.190000
5459075,"Mme","LENA","YVETOT","BOULEVARD FAIDHERBE","59400","CAMBRAI",1982-05-15 00:00:00,2016-05-06 00:00:00,"YVETOT@yahoo.fr","http://twitter.com/YVETOT","Lena.YVETOT@facebook.com",20.000000,118.000000,0.000000,"Montparnasse",0.000000,0.500000,0.180000
5459076,"Mme","NINA","GERBIER","10 RUE GEORGES PACCARD","74000","ANNECY",1985-02-09 00:00:00,2015-07-23 00:00:00,"Nina_GERBIER@outlook.fr","","Nina.GERBIER@facebook.com",1.000000,69.000000,0.000000,"Montparnasse",0.000000,0.570000,0.850000
5459077,"Mme","ALBERTE","PENARD","2 A RUE HENRY PHILLIPE","14630","CAGNY",1976-03-11 00:00:00,2015-09-21 00:00:00,"ALBERTE_PENARD@outlook.fr","http://twitter.com/PENARD","",28.000000,161.000000,0.000000,"Montparnasse",0.000000,0.900000,0.820000
5459078,"Mlle","CÉCILE","LA ROSA","83 AVENUE CHARLES DE GAULLE","14390","CABOURG",1996-10-30 00:00:00,2015-04-06 00:00:00,"FERON@yahoo.fr","","FERON@facebook.fr",38.000000,59.000000,0.000000,"Montparnasse",0.000000,0.400000,0.410000
5459080,"Mlle","ISABELLE","BERTRAND","","2200","SOISSONS",1978-03-12 00:00:00,2016-04-12 00:00:00,"Isabelle.BERTRAND@free.fr","http://twitter.com/BERTRAND","",3.000000,5.000000,0.000000,"Montparnasse",0.000000,0.630000,0.730000
